label,precision,recall,f1-score,support
T1201_57296a2ddbeb7423c05feef2fe972111_B,1.0,1.0,1.0,20.0
T1074.001_6469befa-748a-4b9c-a96d-f191fde47d89_B,0.9473684210526315,0.782608695652174,0.8571428571428571,23.0
T1547_fe9eeee9a7b339089e5fa634b08522c1_I,0.9980732177263969,0.946983546617916,0.9718574108818011,547.0
T1496_46da2385-cf37-49cb-ba4b-a739c7a19de4_I,0.8032551460028722,0.9426966292134832,0.8674075988627552,1780.0
T1490_e90756bb6dcd21462dc4cc452661df91_B,1.0,1.0,1.0,16.0
T1547.009_b6e5c895c6709fe289352ee23f062229_B,0.9565217391304348,1.0,0.9777777777777777,22.0
T1007_d6bb2a19da7246731ed9c44831b135f8_B,1.0,0.7647058823529411,0.8666666666666667,17.0
T1137.002_e2af3c3ab1b0f659c874b8af58c49759_B,1.0,1.0,1.0,20.0
T1562.001_43e3334362b140924f001b256b229ee5_B,1.0,1.0,1.0,20.0
T1562.004_8fe59e288f10a486dc8b44bc872019ff_I,1.0,0.78125,0.8771929824561403,32.0
T1497.001_5dc841fd-28ad-40e2-b10e-fb007fe09e81_B,1.0,1.0,1.0,24.0
T1105_4f683658f161ccdc51337c470d32bab9_I,0.0,0.0,0.0,207.0
T1007_c6607391-d02c-44b5-9b13-d3492ca58599_B,1.0,1.0,1.0,20.0
T1217_69bbe2183fa09c00ccaac62d48e214f8_B,0.9473684210526315,1.0,0.972972972972973,18.0
T1112_cd8be0e6b873919da25530a2c7ea6750_I,0.4444444444444444,0.4,0.42105263157894735,40.0
T1531_aa6b15485a5f50ced34d87fda177b758_B,0.7777777777777778,0.6363636363636364,0.7,22.0
T1069.001_5c4dd985-89e3-4590-9b57-71fed66ff4e2_B,1.0,1.0,1.0,21.0
T1036.004_1f0614ea5c4af6faf1b44570f5f22f8a_B,1.0,1.0,1.0,17.0
T1083_6e1a53c0-7352-4899-be35-fa7f364d5722_B,0.9411764705882353,1.0,0.9696969696969697,16.0
T1090.001_ba343199a4f15ed6b57eb52412f62e4e_B,1.0,1.0,1.0,19.0
T1016_71b3d2945679566b9d94d8cb11df4b70_B,1.0,1.0,1.0,16.0
T1518_c9be8043-a445-4cbf-b77b-ed7bb007fc7c_B,1.0,1.0,1.0,20.0
T1105_eb814e03-811a-467a-bc6d-dcd453750fa2_B,0.95,1.0,0.9743589743589743,19.0
T1574.011_72249c1e9ffe7d8f30243d838e0791ca_B,0.9375,0.8823529411764706,0.9090909090909091,17.0
T1562.001_43e3334362b140924f001b256b229ee5_I,0.7702702702702703,0.95,0.8507462686567164,60.0
T1057_8adf02e8-6e71-4244-886c-98c402857404_B,1.0,1.0,1.0,20.0
T1497.001_7a6ba833-de40-466a-8969-5c37b13603e0_B,1.0,1.0,1.0,21.0
T1003.001_35d92515122effdd73801c6ac3021da7_B,0.45454545454545453,0.7407407407407407,0.5633802816901409,27.0
T1105_60f63260-39bb-4136-87a0-b6c2dca799fc_B,1.0,1.0,1.0,14.0
T1112_fa4ba6a06b4a5cd955ea5a60fae24281_B,0.7894736842105263,0.6818181818181818,0.7317073170731707,22.0
T1021.001_dd67068b052fa553ad4a0ac7d6a5ea89_I,0.9927007299270073,0.9855072463768116,0.9890909090909091,138.0
T1490_c156ac5c9fa67080365268d95f29053d_B,1.0,1.0,1.0,18.0
T1574.001_63bbedafba2f541552ac3579e9e3737b_B,0.0,0.0,0.0,22.0
T1105_c521e0a70b243a0cf9217907ca3c6d27_I,0.7510917030567685,0.7871853546910755,0.7687150837988826,437.0
T1112_4bfb5f265a5ce07af6bf10da113af7db_I,1.0,0.9444444444444444,0.9714285714285714,36.0
T1003_18f31c311ac208802e88ab8d5af8603e_I,0.17307692307692307,0.16666666666666666,0.16981132075471697,162.0
T1547.009_b6e5c895c6709fe289352ee23f062229_I,0.7398373983739838,0.5909090909090909,0.6570397111913358,154.0
T1087.001_6334877e8e3ba48f7835d4856d90a282_B,0.38461538461538464,0.29411764705882354,0.3333333333333333,17.0
T1112_e7a987cbef27263e666e5b096488dc55_I,0.9,0.25,0.391304347826087,36.0
T1112_35c0360d226cf38104f300d9d57ce60e_B,1.0,1.0,1.0,24.0
T1059.001_6efbccc1869e8cd618c0d3ecda407d5f_I,0.1792452830188679,0.22529644268774704,0.19964973730297722,253.0
T1490_8467c994685ccf178db166964bd80fab_B,0.9090909090909091,1.0,0.9523809523809523,20.0
T1217_f7a0f7d704aa52a764d9d1bee81e65d6_B,1.0,1.0,1.0,19.0
T1003.001_0ef4cc7b-611c-4237-b20b-db36b6906554_B,1.0,1.0,1.0,22.0
T1003.001_0ef4cc7b-611c-4237-b20b-db36b6906554_I,0.9805013927576601,0.9232786885245902,0.9510300574130361,1525.0
T1486_d82ceb9939d3d920ee550187ad8235c8_B,0.5555555555555556,0.25,0.3448275862068966,20.0
T1059.001_55678719-e76e-4df9-92aa-10655bbd1cf4_B,0.875,1.0,0.9333333333333333,21.0
T1003.002_5a484b65c247675e3b7ada4ba648d376_B,1.0,1.0,1.0,16.0
T1491_47d08617-5ce1-424a-8cc5-c9c978ce6bf9_I,0.2018348623853211,0.24444444444444444,0.22110552763819097,90.0
T1033_c0da588f-79f0-4263-8998-7496b1a40596_B,1.0,1.0,1.0,18.0
T1078.001_d0ca00832890baa1d42322cf70fcab1a_B,1.0,1.0,1.0,16.0
T1547.001_163b023f43aba758d36f524d146cb8ea_I,0.8125,0.5416666666666666,0.65,96.0
T1059.001_ccdb8caf-c69e-424b-b930-551969450c57_I,0.17647058823529413,0.15789473684210525,0.16666666666666666,95.0
T1016_e8017c46-acb8-400c-a4b5-b3362b5b5baa_B,1.0,1.0,1.0,20.0
T1482_cfb61005899996469ae3023796792ca5_B,1.0,1.0,1.0,21.0
T1003.003_9f73269695e54311dd61dc68940fb3e1_B,1.0,1.0,1.0,14.0
T1003.003_f049b89533298c2d6cd37a940248b219_B,1.0,1.0,1.0,18.0
T1047_ed736a123da6fb2aab22cfd4f437e8b5_B,1.0,1.0,1.0,21.0
T1105_eb814e03-811a-467a-bc6d-dcd453750fa2_I,1.0,0.9993072393488049,0.9996534996534997,2887.0
T1071.001_24c3b7b004401d839a5c337201da3484_I,0.9900990099009901,1.0,0.9950248756218906,400.0
T1105_c76968acda4aa1673dadcd67f3ab7664_B,0.9545454545454546,0.9130434782608695,0.9333333333333333,23.0
T1491_68235976-2404-42a8-9105-68230cfef562_I,0.9802631578947368,0.7883597883597884,0.873900293255132,189.0
T1115_b007fe0c-c6b0-4fda-915c-255bbc070de2_B,1.0,1.0,1.0,21.0
T1219_f1b3fca18d7465cd10e5a7477a3bf97d_B,1.0,1.0,1.0,24.0
T1490_2d53d6fabd39bf9c70b0dfcdfbbc926d_B,1.0,1.0,1.0,18.0
T1071.001_24c3b7b004401d839a5c337201da3484_B,1.0,1.0,1.0,20.0
T1547.009_501af516bd8b24fee0c7c650ae5cc861_I,0.6589595375722543,0.7037037037037037,0.6805970149253732,162.0
T1070.005_1f91076e2be2014cc7b4f1296de02fd6_I,1.0,0.992,0.9959839357429718,125.0
T1562.004_5b93df032e230056c21a3e57334f77d1_B,1.0,1.0,1.0,18.0
T1057_b2a1e430ca6d36eb5af2fe666e769847_B,1.0,1.0,1.0,14.0
T1482_6131397e-7765-424e-a594-3d7fb2d93a6a_I,0.9591836734693877,0.9894736842105263,0.9740932642487047,95.0
T1112_34041639e6e501856ecaf5969ee29c76_B,0.85,0.8947368421052632,0.8717948717948718,19.0
T1087.001_6334877e8e3ba48f7835d4856d90a282_I,0.0,0.0,0.0,6.0
T1074.001_e6dfc7e89359ac6fa6de84b0e1d5762e_B,0.0,0.0,0.0,25.0
T1036.003_04e8d83e7badf098d50800d6aa1dd487_I,0.7960687960687961,0.7346938775510204,0.7641509433962265,441.0
T1112_e74d2fb4ef5fa6c766a4151554033697_I,1.0,1.0,1.0,42.0
T1057_f8de05d1741dcc468f772ab0ff4dac72_B,1.0,1.0,1.0,23.0
T1564.001_66a5fd5f244819181f074dd082a28905_I,0.1111111111111111,0.11904761904761904,0.11494252873563218,84.0
T1120_7b9c7afaefa59aab759b49af0d699ac1_B,0.9230769230769231,0.96,0.9411764705882353,25.0
